,year,selling_price,km_driven,mileage,engine,max_power,torque,seats,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner
5202,2018,670000,35000,22.71,1461.0,84.8,200.0,5.0,True,False,False,True,False,True,False,False,False,False
5203,2011,225000,30000,20.92,998.0,67.1,90.0,5.0,False,False,True,True,False,True,False,False,False,False
5204,2020,737000,10000,18.76,1462.0,103.26,138.0,5.0,False,False,True,True,False,False,False,False,False,False
5205,2014,300000,80000,23.1,998.0,67.04,90.0,5.0,False,False,True,True,False,True,False,False,False,False
5206,2008,85000,120000,17.0,1405.0,70.0,132.3,5.0,True,False,False,True,False,True,False,False,False,False
5207,2010,195000,120000,16.2,1493.0,110.0,235.2,5.0,True,False,False,True,False,True,False,True,False,False
5208,2017,675000,127991,25.5,1498.0,98.6,200.0,5.0,True,False,False,False,False,True,False,False,False,False
5209,2010,290000,65000,15.64,1193.0,64.1,100.0,5.0,False,False,True,True,False,True,False,False,False,False
5210,2002,95000,90000,19.41762110224801,1456.711219879518,91.33642205917592,180.71248774355752,5.416917670682731,False,False,True,True,False,True,False,False,False,True
5211,2018,889000,20000,28.09,1248.0,88.5,200.0,5.0,True,False,False,True,False,True,False,False,False,False
5212,2016,400000,60000,17.0,1198.0,73.75,110.0,5.0,False,False,True,True,False,True,False,False,False,False
5213,2018,390000,13120,25.17,799.0,53.3,72.0,5.0,False,False,True,True,False,True,False,False,False,False
5214,2017,1550000,87500,17.1,1956.0,170.0,350.0,5.0,True,False,False,True,False,True,False,False,False,False
5215,2014,600000,125000,22.32,1582.0,126.32,259.8,5.0,True,False,False,True,False,True,False,False,False,False
5216,2018,800000,25000,17.4,1197.0,81.86,117.0,5.0,False,False,True,True,False,False,False,False,False,False
5217,2013,600000,120000,20.77,1248.0,88.8,200.0,7.0,True,False,False,True,False,True,False,False,False,True
5218,2015,795000,35000,17.01,1591.0,121.3,154.9,5.0,False,False,True,True,False,True,False,False,False,False
5219,2016,735000,25000,22.54,1396.0,88.73,219.7,5.0,True,False,False,True,False,True,False,False,False,False
5220,2005,250000,120000,16.4,1896.0,90.0,209.72,5.0,True,False,False,True,False,True,False,False,False,True
5221,2018,400000,25000,24.04,999.0,67.0,91.0,5.0,False,False,True,True,False,False,False,False,False,False
5222,2014,395000,140000,14.0,2489.0,95.0,220.0,8.0,True,False,False,True,False,True,False,False,False,False
5223,2005,130000,79000,13.1,1493.0,82.0,187.0,5.0,True,False,False,True,False,True,False,True,False,False
5224,2015,600000,125000,21.04,1461.0,83.8,200.0,8.0,True,False,False,True,False,True,False,False,False,False
5225,2016,720000,80000,21.19,1396.0,88.73,220.0,5.0,True,False,False,True,False,True,False,False,False,False
5226,2011,450000,110000,16.8,1497.0,116.4,146.0,5.0,False,False,True,True,False,True,False,False,False,True
5227,2010,220000,80000,16.2,1493.0,110.0,235.2,5.0,True,False,False,True,False,True,False,True,False,False
5228,2014,545000,100000,22.32,1582.0,126.32,259.8,5.0,True,False,False,True,False,True,False,True,False,False
5229,2011,370000,100000,20.54,1598.0,103.6,250.0,5.0,True,False,False,True,False,True,False,True,False,False
5230,2010,450000,78000,13.6,2523.0,63.0,180.0,7.0,True,False,False,True,False,True,False,False,False,False
5231,2018,750000,15000,17.4,1197.0,81.86,114.73,5.0,False,False,True,True,False,False,False,False,False,False
5232,2015,1100000,70000,15.4,2179.0,120.0,280.0,7.0,True,False,False,True,False,True,False,False,False,False
5233,2019,711000,5000,21.4,1197.0,83.1,115.0,5.0,False,False,True,True,False,True,False,False,False,False
5234,2016,285000,75000,23.95,998.0,67.05,90.0,5.0,False,False,True,True,False,True,False,False,False,False
5235,2020,749000,5500,21.01,1197.0,81.8,113.0,5.0,False,False,True,True,False,True,False,False,False,False
5236,2016,550000,80000,19.64,1461.0,108.45,245.0,5.0,True,False,False,True,False,True,False,True,False,False
5237,2010,300000,120000,19.3,1248.0,73.9,190.0,5.0,True,False,False,True,False,True,False,True,False,False
5238,2017,625000,70000,27.39,1248.0,74.0,190.0,5.0,True,False,False,True,False,True,False,False,False,False
5239,2017,650000,80000,17.19,1197.0,81.86,114.73,5.0,False,False,True,True,False,True,False,True,False,False
5240,2014,575000,120000,22.32,1582.0,126.32,259.8,5.0,True,False,False,True,False,True,False,False,False,True
5241,2016,631000,75000,26.59,1248.0,74.0,190.0,5.0,True,False,False,True,False,True,False,True,False,False
5242,2010,220000,80000,16.2,1493.0,110.0,235.2,5.0,True,False,False,True,False,True,False,True,False,False
5243,2017,600000,40000,20.3,1199.0,84.0,114.0,5.0,False,False,True,True,False,True,False,True,False,False
5244,1997,160000,100000,19.41762110224801,1456.711219879518,91.33642205917592,180.71248774355752,5.416917670682731,True,False,False,True,False,True,True,False,False,False
5245,2012,390000,120000,23.5,1498.0,88.7,204.0,5.0,True,False,False,True,False,True,False,False,False,False
5246,2007,375000,110000,12.7,2609.0,116.6,277.34000000000003,8.0,True,False,False,True,False,True,True,False,False,False
5247,2010,340000,110000,23.0,1396.0,90.0,219.52,5.0,True,False,False,True,False,True,False,False,False,False
5248,2019,670000,2000,27.28,1047.0,69.0,140.0,5.0,True,False,False,True,False,True,False,False,False,False
5249,2014,530000,80000,23.4,1248.0,74.0,190.0,5.0,True,False,False,True,False,True,False,True,False,False
5250,2015,350000,38000,23.95,998.0,67.05,90.0,5.0,False,False,True,True,False,False,False,True,False,False
5251,2014,415000,46000,21.63,998.0,67.04,90.0,5.0,False,False,True,False,False,True,False,False,False,False
5252,2014,700000,102000,24.2,1498.0,93.87,225.0,7.0,True,False,False,False,False,True,False,False,False,False
5253,2012,925000,96000,19.62,1998.0,190.0,400.0,5.0,True,False,False,False,False,False,False,True,False,False
5254,2017,375000,20000,22.0,999.0,67.0,91.0,5.0,False,False,True,False,False,False,False,False,False,False
5255,2015,575000,16000,19.1,1197.0,85.8,114.0,5.0,False,False,True,False,False,True,False,False,False,False
5256,2013,425000,23000,17.0,1197.0,80.0,111.72,5.0,False,False,True,False,False,True,False,False,False,False
5257,2011,245000,25000,18.16,1196.0,86.8,112.0,5.0,False,False,True,False,False,True,False,False,False,False
5258,2015,540000,35000,17.7,1497.0,113.42,144.15,5.0,False,False,True,False,False,True,False,True,False,False
5259,2011,1000000,90000,14.94,2143.0,204.0,500.0,5.0,True,False,False,False,False,False,False,False,False,False
5260,2013,291000,37000,20.36,1197.0,78.9,111.8,5.0,False,False,True,False,False,True,False,False,False,False
5261,2017,600000,34000,21.4,1197.0,83.1,115.0,5.0,False,False,True,False,False,True,False,True,False,False
5262,2012,355000,60000,17.7,1497.0,113.42,144.15,5.0,False,False,True,False,False,True,False,False,False,False
5263,2010,225000,50000,20.36,1197.0,78.9,111.7,5.0,False,False,True,False,False,True,False,False,False,False
5264,2013,350000,37000,13.7,1399.0,98.79,131.0,7.0,False,False,True,False,False,True,False,False,False,False
5265,2012,200000,38000,24.7,796.0,47.3,69.0,5.0,False,False,True,False,False,True,False,True,False,False
5266,2017,600000,40000,19.41762110224801,1456.711219879518,91.33642205917592,180.71248774355752,5.416917670682731,True,False,False,True,False,True,False,False,False,False
5267,2012,434999,57000,17.7,1497.0,113.42,144.15,5.0,False,False,True,False,False,True,False,False,False,False
5268,2014,440000,62200,17.0,1197.0,80.0,111.72,5.0,False,False,True,False,False,True,False,False,False,False
5269,2013,390000,77000,21.1,1248.0,73.9,113.0,5.0,True,False,False,False,False,True,False,False,False,False
5270,1997,50000,110000,16.1,796.0,37.0,59.0,4.0,False,False,True,True,False,True,False,True,False,False
5271,2012,450000,30000,17.5,1197.0,85.8,114.0,5.0,False,False,True,True,False,True,False,False,False,False
5272,2009,125000,60000,19.7,796.0,46.3,62.0,5.0,False,False,True,True,False,True,False,False,False,True
5273,2014,999000,25000,15.4,2179.0,120.0,280.0,9.0,True,False,False,True,False,True,False,False,False,False
5274,2010,85000,150000,19.7,796.0,46.3,62.0,5.0,False,False,True,True,False,True,False,False,False,True
5275,2012,150000,40000,21.1,814.0,55.2,74.5,5.0,False,False,True,True,False,True,False,False,False,False
5276,2014,500000,120000,19.01,1461.0,108.45,248.0,5.0,True,False,False,True,False,True,False,False,False,False
5277,2011,220000,70000,20.36,1197.0,78.9,111.8,5.0,False,False,True,True,False,True,False,False,False,True
5278,2014,999000,25000,15.4,2179.0,120.0,280.0,9.0,True,False,False,True,False,True,False,False,False,False
5279,2017,957000,60000,21.38,1396.0,88.7,219.7,5.0,True,False,False,True,False,True,False,False,False,False
5280,2018,320000,35000,22.5,999.0,67.0,91.0,5.0,False,False,True,True,False,True,False,False,False,False
5281,2016,300000,15000,23.95,998.0,67.05,90.0,5.0,False,False,True,True,False,True,False,False,False,False
5282,2010,270000,98000,17.8,1248.0,75.0,190.0,5.0,True,False,False,True,False,True,False,False,False,False
5283,2011,170000,62000,16.36,1495.0,93.7,124.6,5.0,False,False,True,True,False,True,False,False,False,True
5284,2010,270000,90000,18.3,1991.0,147.9,327.0,5.0,True,False,False,True,False,True,False,True,False,False
5285,2013,140000,110000,18.6,1199.0,79.4,108.0,5.0,False,False,True,True,False,True,False,True,False,False
5286,2010,170000,90000,20.36,1197.0,78.9,111.7,5.0,False,False,True,True,False,True,False,False,False,True
5287,2019,1450000,10000,17.3,1497.0,121.0,300.0,7.0,True,False,False,True,False,True,False,False,False,False
5288,2019,1200000,25000,20.0,1497.0,115.0,300.0,5.0,True,False,False,True,False,True,False,False,False,False
5289,2019,834000,13000,22.54,1396.0,88.76,224.0,5.0,True,False,False,True,False,True,False,False,False,False
5290,2017,450000,80000,27.28,1047.0,69.0,140.0,5.0,True,False,False,True,False,True,False,False,False,False
5291,2014,575000,40000,20.14,1498.0,88.8,230.0,5.0,True,False,False,True,False,True,False,False,False,True
5292,2019,900000,20000,28.4,1248.0,74.02,190.0,5.0,True,False,False,True,False,True,False,False,False,False
5293,2008,149000,87540,19.41762110224801,796.0,35.5,55.86000000000001,5.0,False,True,False,True,False,True,False,False,False,True
5294,2007,100000,84000,19.41762110224801,995.0,60.0,88.4,5.0,False,True,False,True,False,True,False,False,False,True
5295,2011,325000,160000,20.86,1199.0,75.0,180.0,5.0,True,False,False,True,False,True,False,False,False,True
5296,2012,400000,100000,20.54,1598.0,103.6,250.0,5.0,True,False,False,True,False,True,False,True,False,False
5297,2017,250000,35000,20.3,998.0,68.05,94.14,5.0,False,False,True,True,False,True,False,True,False,False
5298,2010,225000,60000,12.9,1598.0,102.5,148.0,5.0,False,False,True,True,False,True,False,True,False,False
5299,2012,300000,70000,18.6,1388.0,67.0,160.0,5.0,True,False,False,True,False,True,False,False,False,False
5300,2015,459999,60000,20.5,1248.0,91.72,209.0,5.0,True,False,False,True,False,True,False,True,False,False
5301,2016,825000,35000,22.77,1498.0,98.59,205.0,5.0,True,False,False,True,False,True,False,True,False,False
5302,2016,710000,71000,27.39,1248.0,74.0,190.0,5.0,True,False,False,True,False,True,False,False,False,False
5303,2008,200000,90000,19.41762110224801,1456.711219879518,91.33642205917592,180.71248774355752,5.416917670682731,False,False,True,True,False,True,False,False,False,False
5304,2016,425000,70000,23.2,1248.0,73.94,190.0,5.0,True,False,False,True,False,True,False,False,False,False
5305,2007,45000,80000,16.1,796.0,37.0,59.0,4.0,False,False,True,True,False,True,False,False,False,False
5306,2000,150000,50000,19.41762110224801,1456.711219879518,91.33642205917592,180.71248774355752,5.416917670682731,True,False,False,True,False,True,False,False,False,False
5307,2009,240000,90000,21.1,1248.0,73.9,113.0,5.0,True,False,False,True,False,True,False,False,False,False
5308,2016,1150000,154000,19.67,1582.0,126.2,259.9,5.0,True,False,False,True,False,True,False,False,False,False
5309,2013,520000,109000,19.64,1461.0,108.45,245.0,5.0,True,False,False,True,False,True,False,True,False,False
5310,2016,675000,120000,26.59,1248.0,74.0,190.0,5.0,True,False,False,True,False,True,False,True,False,False
5311,2006,170000,77000,19.41762110224801,1456.711219879518,91.33642205917592,180.71248774355752,5.416917670682731,True,False,False,True,False,True,False,False,False,False
5312,2012,297000,100000,19.41762110224801,998.0,58.2,77.0,5.0,False,False,False,True,False,True,False,False,False,True
5313,2009,250000,110000,11.57,2179.0,138.1,320.0,7.0,True,False,False,True,False,True,False,False,False,False
5314,2008,225000,120000,25.200000000000003,1248.0,74.0,190.0,5.0,True,False,False,True,False,True,True,False,False,False
5315,2016,380000,39000,20.51,998.0,67.04,90.0,5.0,False,False,True,True,False,True,False,False,False,True
5316,2005,40000,96000,16.1,796.0,37.0,59.0,4.0,False,False,True,True,False,True,True,False,False,False
5317,2014,575000,90000,20.54,1598.0,103.6,250.0,5.0,True,False,False,True,False,True,False,False,False,False
5318,2010,300000,135000,17.8,1248.0,75.0,190.0,5.0,True,False,False,True,False,True,False,True,False,False
5319,2018,450000,90000,27.28,1047.0,69.0,140.0,5.0,True,False,False,True,False,True,False,False,False,False
5320,2003,45000,90000,16.1,796.0,37.0,59.0,4.0,False,False,True,True,False,True,True,False,False,False
5321,2017,745000,35000,28.4,1248.0,74.02,190.0,5.0,True,False,False,True,False,True,False,False,False,False
5322,2016,509999,120000,24.4,1120.0,71.0,180.4,5.0,True,False,False,True,False,True,False,False,False,False
5323,2009,142000,110000,20.36,1197.0,78.9,111.7,5.0,False,False,True,True,False,True,False,False,False,False
5324,2009,185000,50000,19.0,998.0,66.1,90.0,5.0,False,False,True,True,False,True,False,False,False,False
5325,2012,300000,77000,20.4,1248.0,91.7,209.0,5.0,True,False,False,True,False,True,False,False,False,False
5326,2007,210000,120000,17.7,1497.0,78.0,124.46,5.0,False,False,True,True,False,True,False,True,False,False
5327,2008,260000,120000,13.9,1599.0,103.2,146.02,5.0,False,False,True,True,False,True,False,True,False,False
5328,2013,430000,190000,23.4,1248.0,74.0,190.0,5.0,True,False,False,True,False,True,False,True,False,False
5329,2013,600000,110000,12.05,2179.0,120.0,290.0,8.0,True,False,False,True,False,True,False,True,False,False
5330,2010,400000,30000,15.6,1196.0,70.0,102.0,5.0,False,False,True,True,False,True,False,False,False,False
5331,2012,400000,182000,24.8,1396.0,88.7,219.7,5.0,True,False,False,True,False,True,False,True,False,False
5332,2017,669000,60000,28.4,1248.0,74.02,190.0,5.0,True,False,False,True,False,True,False,False,False,False
5333,2019,509999,40000,20.14,1197.0,81.86,113.75,5.0,False,False,True,True,False,True,False,False,False,False
5334,2016,616000,112000,22.54,1396.0,88.73,219.7,5.0,True,False,False,True,False,True,False,False,False,False
5335,2013,530000,80000,12.05,2179.0,120.0,290.0,8.0,True,False,False,True,False,True,False,True,False,False
5336,2010,190000,90000,16.8,1493.0,110.0,235.2,5.0,True,False,False,True,False,True,False,True,False,False
5337,2015,700000,140000,25.1,1498.0,98.6,200.0,5.0,True,False,False,True,False,True,False,True,False,False
5338,2012,250000,188000,14.0,2179.0,120.0,250.0,8.0,True,False,False,True,False,True,False,True,False,False
5339,2014,225000,60000,20.36,1197.0,78.9,111.7,5.0,False,False,True,True,False,True,False,True,False,False
5340,2017,470000,30000,18.9,1197.0,81.86,113.75,5.0,False,False,True,True,False,True,False,False,False,False
5341,2019,900000,40000,24.3,1248.0,88.5,200.0,5.0,True,False,False,True,False,True,False,False,False,False
5342,2013,170000,70000,25.44,936.0,57.6,150.0,5.0,True,False,False,True,False,True,False,False,False,False
5343,2013,140000,100000,19.09,1396.0,69.0,135.0,5.0,True,False,False,True,False,True,False,False,False,False
5344,2011,95000,44000,16.0,995.0,63.0,90.3,5.0,False,False,True,True,False,True,False,True,False,False
5345,2016,280000,110000,18.5,1197.0,85.8,114.0,5.0,False,False,True,True,False,True,False,True,False,False
5346,2011,129000,80000,21.1,814.0,55.2,74.5,5.0,False,False,True,True,False,True,False,True,False,False
5347,2012,165000,70000,25.44,936.0,57.6,150.0,5.0,True,False,False,True,False,True,False,True,False,False
5348,2016,600000,25000,17.19,1197.0,81.86,114.73,5.0,False,False,True,True,False,True,False,False,False,False
5349,2012,260000,31000,18.9,998.0,67.1,90.0,5.0,False,False,True,True,False,True,False,False,False,False
5350,2005,70000,50000,18.9,998.0,67.1,90.0,5.0,False,False,True,True,False,True,False,False,False,True
5351,2015,515000,120000,18.6,1197.0,81.83,114.7,5.0,False,False,True,True,False,True,False,True,False,False
5352,2012,225000,60000,20.0,1399.0,68.0,160.0,5.0,True,False,False,True,False,True,False,False,False,False
